bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	24	53	And now, if <b>thou wilt</b> deal kindly and truly with my master, tell me; and if not, tell me, that I may turn to the right hand or to the left.	24	49	And now if <b>ye will</b> deal kindly and truly with my master, tell me: and if not, tell me; that I may turn to the right hand, or to the left.
1	24	54	Then Laban and Bethuel answered and said, The thing proceedeth from the Lord; we cannot speak unto thee bad or good.	24	50	Then Laban and Bethuel answered and said, The thing proceedeth from the LORD: we cannot speak unto thee bad or good.
1	24	55	Behold, Rebekah is before thee. Take her and go; and let her be thy master's son's wife, as the Lord hath spoken.	24	51	Behold, Rebekah is before thee, take her, and go, and let her be thy master's son's wife, as the LORD hath spoken.
1	24	56	And it came to pass that, when Abraham's servant heard <b>these</b> words, he <b>worshipped</b> the Lord, bowing himself to the earth.	24	52	And it came to pass, that, when Abraham's servant heard <b>their</b> words, he <b>worshiped</b> the LORD, bowing himself to the earth.
1	24	57	And the servant brought forth jewels of silver, and jewels of gold, and raiment, and gave to Rebekah. He gave also to her brother and to her mother precious things.	24	53	And the servant brought forth jewels of silver, and jewels of gold, and raiment, and gave <b>them</b> to Rebekah: he gave also to her brother and to her mother precious things.
1	24	58	And they did eat and drink, he and the men that were with him, and tarried all night. 24:59 And they <b>arose</b> up in the morning, and he said, Send me away unto my master.	24	54	And they did eat and drink, he and the men that were with him, and tarried all night; and they <b>rose</b> up in the morning, and he said, Send me away unto my master.
1	24	60	And her brother and her mother said, Let the damsel abide with us at the least ten days; after that she shall go.	24	55	And her brother and her mother said, Let the damsel abide with us <b>a few</b> days, at the least ten; after that she shall go.
1	24	61	And he said unto them, Hinder me not, seeing the Lord hath prospered my way; send me away, that I may go <b>unto</b> my master.	24	56	And he said unto them, Hinder me not, seeing the LORD hath prospered my way; send me away that I may go <b>to</b> my master.
1	24	62	And they said, We will call the damsel and inquire at her mouth.	24	57	And they said, We will call the damsel, and inquire at her mouth.
1	24	63	And they called Rebekah and said unto her, Wilt thou go with this man? 24:64 And she said, I will go.	24	58	And they called Rebekah, and said unto her, Wilt thou go with this man? And she said, I will go.
1	null	null	And they sent away Rebekah, their sister, and her nurse, and Abraham's servant, and his men.	24	59	And they sent away Rebekah their sister, and her nurse, and Abraham's servant, and his men.
1	24	65	And they blessed Rebekah and said unto her, <b>O</b> thou, our sister, be thou <b>blessed</b> of thousands--of millions; and let thy seed possess the gate of those <b>who</b> hate them.	24	60	And they blessed Rebekah, and said unto her, Thou <b>art</b> our sister, be thou <b>the mother </b>of thousands of millions, and let thy seed possess the gate of those <b>which</b> hate them.
1	24	66	And Rebekah arose, and her damsels, and they rode upon the camels and followed the man; and the servant took Rebekah and went his way.	24	61	And Rebekah arose, and her damsels, and they rode upon the camels, and followed the man: and the servant took Rebekah, and went his way.
1	24	67	And Isaac came from the way of the well La-hai-roi; for he dwelt in the south country.	24	62	And Isaac came from the way of the well La-hai-roi; for he dwelt in the south country.
1	24	68	And Isaac went out to meditate in the field at eventide; and he lifted up his eyes, and saw, and <b>beheld</b> the camels coming.	24	63	And Isaac went out to meditate in the field at <b>the</b> eventide: and he lifted up his eyes, and saw, and, <b>behold</b>, the camels <b>were</b> coming.
1	24	69	And Rebekah lifted up her eyes; and when she saw Isaac, she lighted off the camel;	24	64	And Rebekah lifted up her eyes, and when she saw Isaac, she lighted off the camel.
1	24	70	for she said unto the servant, What man is this that walketh in the field to meet us? 24:70 And the servant said, It is my master; therefore, she took a veil and covered herself.	24	65	For she <b>had</b> said unto the servant, What man is this that walketh in the field to meet us? And the servant <b>had</b> said, It is my master: therefore she took a veil, and covered herself.
1	24	71	And the servant told Isaac all things that he had done.	24	66	And the servant told Isaac all things that he had done.
1	24	72	And Isaac brought her into his mother Sarah's tent and took Rebekah; and she became his wife, and he loved her. 24:73 And Isaac was comforted after his mother's death.	24	67	And Isaac brought her into his mother Sarah's tent, and took Rebekah, and she became his wife; and he loved her: and Isaac was comforted after his mother's death.
1	25	1	Then again Abraham took a wife, and her name was Keturah.	25	1	Then again Abraham took a wife, and her name was Keturah.
1	25	2	And she bare him Zimran, and Jokshan, and Medan, and Midian, and Ishbak, and Shuah.	25	2	And she bare him Zimran, and Jokshan, and Medan, and Midian, and Ishbak, and Shuah.
1	25	3	And Jokshan begat Sheba and Dedan. And the sons of Dedan were Asshurim, and Letushim, and Leummim.	25	3	And Jokshan begat Sheba, and Dedan. And the sons of Dedan were Asshurim, and Letushim, and Leummim.
1	25	4	And the sons of Midian: Ephah, and Epher, and Hanoch, and Abidah, and Eldaah. All these were the children of Keturah.	25	4	And the sons of Midian; Ephah, and Epher, and Hanoch, and Abidah, and Eldaah. All these were the children of Keturah.
1	25	5	And Abraham gave all that he had unto Isaac.	25	5	And Abraham gave all that he had unto Isaac.
1	25	6	But unto the sons of the concubines which Abraham had, Abraham gave gifts and sent them away from Isaac, his son, while he yet lived, eastward, unto the east country.	25	6	But unto the sons of the concubines, which Abraham had, Abraham gave gifts, and sent them away from Isaac his son, while he yet lived, eastward, unto the east country.
1	25	7	And these are the <b>number</b> of the years of Abraham's life which he lived, a hundred threescore and fifteen years.	25	7	And these are the <b>days</b> of the years of Abraham's life which he lived, a hundred threescore and fifteen years.
1	25	8	Then Abraham gave up the ghost, and died in a good old age, an old man and full of years, and was gathered to his people.	25	8	Then Abraham gave up the ghost, and died in a good old age, an old man, and full of years; and was gathered to his people.
1	25	9	And his sons Isaac and Ishmael buried him in the cave of Machpelah, in the field of Ephron, the son of Zohar, the Hittite, which is before Mamre,	25	9	And his sons Isaac and Ishmael buried him in the cave of Machpelah, in the field of Ephron the son of Zohar the Hittite, which is before Mamre;
1	25	10	The field which Abraham purchased of the sons of Heth; there was Abraham buried and Sarah his wife.	25	10	The field which Abraham purchased of the sons of Heth: there was Abraham buried, and Sarah his wife.
1	25	11	And it came to pass after the death of Abraham, that God blessed his son Isaac; and Isaac dwelt by the well La-hai-roi.	25	11	And it came to pass after the death of Abraham, that God blessed his son Isaac; and Isaac dwelt by the well La-hai-roi.
1	25	12	Now these are the generations of Ishmael, Abraham's son, whom Hagar the Egyptian, Sarah's handmaid, bare unto Abraham;	25	12	Now these are the generations of Ishmael, Abraham's son, whom Hagar the Egyptian, Sarah's handmaid, bare unto Abraham:
1	25	13	And these are the names of the sons of Ishmael, by their names, according to their generations: the firstborn of Ishmael, Nebajoth, and Kedar, and Adbeel, and Mibsam,	25	13	And these are the names of the sons of Ishmael, by their names, according to their generations: the firstborn of Ishmael, Nebajoth; and Kedar, and Adbeel, and Mibsam,
1	25	14	And Mishma, and Dumah, and Massa,	25	14	And Mishma, and Dumah, and Massa,
1	25	15	Hadar, and Tema, Jetur, Naphish, and Kedemah.	25	15	Hadar, and Tema, Jetur, Naphish, and Kedemah:
1	25	16	These are the sons of Ishmael, and these are their names by their towns and by their castles--twelve princes according to their nations.	25	16	These are the sons of Ishmael, and these are their names, by their towns, and by their castles; twelve princes according to their nations.
1	25	17	And these are the <b>number of the</b> years of the life of Ishmael, a hundred and thirty and seven years; and he gave up the ghost, and died, and was gathered unto his people.	25	17	And these are the years of the life of Ishmael, a hundred and thirty and seven years: and he gave up the ghost and died; and was gathered unto his people.
1	25	18	And they dwelt from Havilah unto Shur, that is before Egypt, as thou goest toward Assyria; and he died in the presence of all his brethren.	25	18	And they dwelt from Havilah unto Shur, that is before Egypt, as thou goest toward Assyria: and he died in the presence of all his brethren.
1	25	19	And these are the generations of Isaac, Abraham's son: Abraham begat Isaac;	25	19	And these are the generations of Isaac, Abraham's son: Abraham begat Isaac:
1	25	20	And Isaac was forty years old when he took Rebekah to wife, the daughter of Bethuel, the Syrian of Padan-aram, the sister to Laban, the Syrian.	25	20	And Isaac was forty years old when he took Rebekah to wife, the daughter of Bethuel the Syrian of Padan-aram, the sister to Laban the Syrian.
1	25	21	And Isaac entreated the Lord for his wife, <b>that she might bear children</b>, because she was barren. And the Lord was entreated of him, and Rebekah his wife conceived.	25	21	And Isaac entreated the LORD for his wife, because she was barren: and the LORD was entreated of him, and Rebekah his wife conceived.
1	25	22	And the children struggled together within her <b>womb</b>; and she said, If I am <b>with child</b>, why <b>is</b> it <b>thus with me?</b> And she went to inquire of the Lord.	25	22	And the children struggled together within her; and she said, If it <b>be so</b>, why am I thus? And she went to inquire of the LORD.
1	25	23	And the Lord said unto her, Two nations are in thy womb, and two manner of people shall be separated from thy bowels; and the one people shall be stronger than the other people; and the elder shall serve the younger.	25	23	And the LORD said unto her, Two nations are in thy womb, and two manner of people shall be separated from thy bowels; and the one people shall be stronger than the other people; and the elder shall serve the younger.
1	25	24	And when her days to be delivered were fulfilled, behold, there were twins in her womb.	25	24	And when her days to be delivered were fulfilled, behold, there were twins in her womb.
1	25	25	And the first came out red all over like a hairy garment; and they called his name Esau.	25	25	And the first came out red, all over like a hairy garment; and they called his name Esau.
1	25	26	And after that, came his brother out, and his hand took hold on Esau's heel; and his name was called Jacob; and Isaac was threescore years old when she bare them.	25	26	And after that came his brother out, and his hand took hold on Esau's heel; and his name was called Jacob: and Isaac was threescore years old when she bare them.
1	25	27	And the boys grew; and Esau was a cunning hunter, a man of the field; and Jacob was a plain man, dwelling in tents.	25	27	And the boys grew: and Esau was a cunning hunter, a man of the field; and Jacob was a plain man, dwelling in tents.
1	25	28	And Isaac loved Esau because he did eat of his venison; but Rebekah loved Jacob.	25	28	And Isaac loved Esau, because he did eat of his venison: but Rebekah loved Jacob.
1	25	29	And Jacob sod pottage; and Esau came from the field, and he was faint;	25	29	And Jacob sod pottage: and Esau came from the field, and he was faint:
1	25	30	And Esau said to Jacob, Feed me, I pray thee, with that same red pottage; for I am faint; therefore was his name called Edom.	25	30	And Esau said to Jacob, Feed me, I pray thee, with that same red pottage; for I am faint: therefore was his name called Edom.
1	25	31	And Jacob said, Sell me this day thy birthright.	25	31	And Jacob said, Sell me this day thy birthright.
1	25	32	And Esau said, Behold, I am at the point <b>of dying</b>. And what shall this birthright profit me?	25	32	And Esau said, Behold, I am at the point <b>to die</b>: and what profit shall this birthright <b>do to</b> me?
1	25	33	And Jacob said, Swear to me this day. And he <b>swore</b> unto him, and he sold his birthright unto Jacob.	25	33	And Jacob said, Swear to me this day; and he <b>sware</b> unto him: and he sold his birthright unto Jacob.
1	25	34	Then Jacob gave Esau bread and pottage of lentils; and he did eat, and drink, and rose up, and went his way. Thus Esau despised his birthright.	25	34	Then Jacob gave Esau bread and pottage of lentils; and he did eat and drink, and rose up, and went his way: thus Esau despised his birthright.
1	26	1	And there was a famine in the land besides the first famine that was in the days of Abraham. And Isaac went unto Abimelech, king of the Philistines, unto Gerar.	26	1	And there was a famine in the land, beside the first famine that was in the days of Abraham. And Isaac went unto Abimelech king of the Philistines unto Gerar.
1	26	2	And the Lord appeared unto him and said, Go not down into Egypt; dwell in the land which I shall tell thee of.	26	2	And the LORD appeared unto him, and said, Go not down into Egypt; dwell in the land which I shall tell thee of:
1	26	3	Sojourn in this land, and I will be with thee, and will bless thee; for unto thee and unto thy seed I will give all these countries, and I will perform the oath which I sware unto Abraham, thy father;	26	3	Sojourn in this land, and I will be with thee, and will bless thee; for unto thee, and unto thy seed, I will give all these countries, and I will perform the oath which I sware unto Abraham thy father;
1	26	4	And I will make thy seed to multiply as the stars of heaven and will give unto thy seed all these countries; and in thy seed shall all the nations of the earth be blessed,	26	4	And I will make thy seed to multiply as the stars of heaven, and will give unto thy seed all these countries; and in thy seed shall all the nations of the earth be blessed;
1	26	5	Because that Abraham obeyed my voice and kept my charge, my commandments, my statutes, and my laws.	26	5	Because that Abraham obeyed my voice, and kept my charge, my commandments, my statutes, and my laws.
1	26	6	And Isaac dwelt in Gerar.	26	6	And Isaac dwelt in Gerar:
1	26	7	And the men of the place asked him <b>concerning</b> his wife. And he said, She is my sister; for he feared to say, She is my wife, lest the men of the place should kill <b>him</b> for <b>to get</b> Rebekah because she was fair to look upon.	26	7	And the men of the place asked him <b>of</b> his wife; and he said, She is my sister: for he feared to say, She is my wife; lest, <b>said he</b>, the men of the place should kill <b>me</b> for Rebekah; because she was fair to look upon.
1	26	8	And it came to pass, when he had been there a long time, that Abimelech, king of the Philistines, looked out at a window and saw--and behold, Isaac was sporting with Rebekah, his wife.	26	8	And it came to pass, when he had been there a long time, that Abimelech king of the Philistines looked out at a window, and saw, and, behold, Isaac was sporting with Rebekah his wife.
1	26	9	And Abimelech called Isaac and said, Behold, of a surety <b>Rebekah</b> is thy wife. And how saidst thou she is <b>thy</b> sister? And Isaac said unto him, I said <b>it</b> because I <b>feared</b> lest I die for her.	26	9	And Abimelech called Isaac, and said, Behold, of a surety <b>she</b> is thy wife: and how saidst thou, She is <b>my</b> sister? And Isaac said unto him, Because I said, Lest I die for her.
1	26	10	And Abimelech said, What is this thou hast done unto us? One of the people might lightly have lain with thy wife, and thou shouldest have brought guiltiness upon us.	26	10	And Abimelech said, What is this thou hast done unto us? one of the people might lightly have lain with thy wife, and thou shouldest have brought guiltiness upon us.
1	26	11	And Abimelech charged all his people, saying, He that toucheth this man or his wife shall surely be put to death.	26	11	And Abimelech charged all his people, saying, He that toucheth this man or his wife shall surely be put to death.
1	26	12	Then Isaac sowed in that land and received in the same year a hundredfold; and the Lord blessed him.	26	12	Then Isaac sowed in that land, and received in the same year a hundredfold: and the LORD blessed him.
1	26	13	And the man waxed great, and went forward, and grew until he became very great;	26	13	And the man waxed great, and went forward, and grew until he became very great:
1	26	14	For he had possession of flocks, and possession of herds, and great store of servants; and the Philistines envied him.	26	14	For he had possession of flocks, and possession of herds, and great store of servants: and the Philistines envied him.
1	26	15	For all the wells which his father's servants had digged in the days of Abraham, his father, the Philistines had stopped them and filled them with earth.	26	15	For all the wells which his father's servants had digged in the days of Abraham his father, the Philistines had stopped them, and filled them with earth.
1	26	16	And Abimelech said unto Isaac, Go from us; for thou art much mightier than we.	26	16	And Abimelech said unto Isaac, Go from us; for thou art much mightier than we.
1	26	17	And Isaac departed thence, and pitched his tent in the valley of Gerar, and dwelt there.	26	17	And Isaac departed thence, and pitched his tent in the valley of Gerar, and dwelt there.
1	26	18	And Isaac digged again the wells of water, which they had digged in the days of Abraham his father; for the Philistines had stopped them after the death of Abraham; and he called their names after the names by which his father had called them.	26	18	And Isaac digged again the wells of water, which they had digged in the days of Abraham his father; for the Philistines had stopped them after the death of Abraham: and he called their names after the names by which his father had called them.
1	26	19	And Isaac's servants digged in the valley and found there a well of springing water.	26	19	And Isaac's servants digged in the valley, and found there a well of springing water.
1	26	20	And the herdmen of Gerar did strive with Isaac's herdmen, saying, The water is ours; and he called the name of the well Esek because they strove with him.	26	20	And the herdmen of Gerar did strive with Isaac's herdmen, saying, The water is ours: and he called the name of the well Esek; because they strove with him.
1	26	21	And they digged another well and strove for that also; and he called the name of it Sitnah.	26	21	And they digged another well, and strove for that also: and he called the name of it Sitnah.
1	26	22	And he removed from thence and digged another well; and for that they strove not; and he called the name of it Rehoboth; and he said, For now the Lord hath made room for us, and we shall be fruitful in the land.	26	22	And he removed from thence, and digged another well; and for that they strove not: and he called the name of it Rehoboth; and he said, For now the LORD hath made room for us, and we shall be fruitful in the land.
1	26	23	And he went up from thence to Beer-sheba.	26	23	And he went up from thence to Beersheba.
1	26	24	And the Lord appeared unto him the same night and said, I am the God of Abraham, thy father; fear not, for I am with thee, and will bless thee, and multiply thy seed for my servant Abraham's sake.	26	24	And the LORD appeared unto him the same night, and said, I am the God of Abraham thy father: fear not, for I am with thee, and will bless thee, and multiply thy seed for my servant Abraham's sake.
1	26	25	And he builded an altar there, and called upon the name of the Lord, and pitched his tent there; and there Isaac's servants digged a well.	26	25	And he builded an altar there, and called upon the name of the LORD, and pitched his tent there: and there Isaac's servants digged a well.
1	26	26	Then Abimelech went to him from Gerar, and Ahuzzath, one of his friends, and Phichol, the chief captain of his army.	26	26	Then Abimelech went to him from Gerar, and Ahuzzath one of his friends, and Phichol the chief captain of his army.
1	26	27	And Isaac said unto them, Wherefore come ye to me, seeing ye hate me and have sent me away from you?	26	27	And Isaac said unto them, Wherefore come ye to me, seeing ye hate me, and have sent me away from you?
1	26	28	And they said, We saw certainly that the Lord was with thee; and we said, Let there be now an oath betwixt us, even betwixt us and thee, and let us make a covenant with thee,	26	28	And they said, We saw certainly that the LORD was with thee: and we said, Let there be now an oath betwixt us, even betwixt us and thee, and let us make a covenant with thee;
1	26	29	That thou wilt do us no hurt, as we have not touched thee, and as we have done unto thee nothing but good, and have sent thee away in peace; thou art now the blessed of the Lord.	26	29	That thou wilt do us no hurt, as we have not touched thee, and as we have done unto thee nothing but good, and have sent thee away in peace: thou art now the blessed of the LORD.
1	26	30	And he made them a feast, and they did eat and drink.	26	30	And he made them a feast, and they did eat and drink.
1	26	31	And they rose up betimes in the morning, and sware one to another; and Isaac sent them away, and they departed from him in peace.	26	31	And they rose up betimes in the morning, and sware one to another: and Isaac sent them away, and they departed from him in peace.
1	26	32	And it came to pass the same day that Isaac's servants came, and told him concerning the well which they had digged, and said unto him, We have found water.	26	32	And it came to pass the same day, that Isaac's servants came, and told him concerning the well which they had digged, and said unto him, We have found water.
1	26	33	And he called it Sheba; therefore, the name of the city is Beer-sheba unto this day.	26	33	And he called it Shebah: therefore the name of the city is Beer-sheba unto this day.
1	26	34	And Esau was forty years old when he took to wife Judith, the daughter of Beeri, the Hittite, and Bashemath, the daughter of Elon, the Hittite,	26	34	And Esau was forty years old when he took to wife Judith the daughter of Beeri the Hittite, and Bashemath the daughter of Elon the Hittite:
1	26	35	Which <b>was</b> a grief of mind unto Isaac and to Rebekah.	26	35	Which <b>were</b> a grief of mind unto Isaac and to Rebekah.
1	27	1	And it came to pass that when Isaac was old and his eyes were dim so that he could not see, he called Esau, his eldest son, and said unto him, My son. And he said unto him, Behold, here am I.	27	1	And it came to pass, that when Isaac was old, and his eyes were dim, so that he could not see, he called Esau his eldest son, and said unto him, My son: and he said unto him, Behold, here am I.
1	27	2	And he said, Behold, now I am old; I know not the day of my death;	27	2	And he said, Behold now, I am old, I know not the day of my death:
1	27	3	Now, therefore, take, I pray thee, thy weapons, thy quiver and thy bow, and go out to the field and take me some venison,	27	3	Now therefore take, I pray thee, thy weapons, thy quiver and thy bow, and go out to the field, and take me some venison;
1	27	4	And make me savory meat, such as I love, and bring it to me, that I may eat, that my soul may bless thee before I die.	27	4	And make me savory meat, such as I love, and bring it to me, that I may eat; that my soul may bless thee before I die.
1	27	5	And Rebekah heard when Isaac spake to Esau, his son. And Esau went to the field to hunt for venison and to bring it.	27	5	And Rebekah heard when Isaac spake to Esau his son. And Esau went to the field to hunt for venison, and to bring it.
1	27	6	And Rebekah spake unto Jacob, her son, saying, Behold, I heard thy father speak unto Esau, thy brother, saying,	27	6	And Rebekah spake unto Jacob her son, saying, Behold, I heard thy father speak unto Esau thy brother, saying,
1	27	7	Bring me venison and make me savory meat, that I may eat and bless thee before the Lord before my death.	27	7	Bring me venison, and make me savoury meat, that I may eat, and bless thee before the LORD before my death.
1	27	8	Now, therefore, my son, obey my voice according to that which I command thee.	27	8	Now therefore, my son, obey my voice according to that which I command thee.
1	27	9	Go now to the flock and fetch me from thence two good kids of the goats; and I will make them savory meat for thy father, such as he loveth;	27	9	Go now to the flock, and fetch me from thence two good kids of the goats; and I will make them savory meat for thy father, such as he loveth:
1	27	10	And thou shalt bring it to thy father, that he may eat and that he may bless thee before his death.	27	10	And thou shalt bring it to thy father, that he may eat, and that he may bless thee before his death.
1	27	11	And Jacob said to Rebekah, his mother, Behold, Esau, my brother, is a hairy man; and I am a smooth man;	27	11	And Jacob said to Rebekah his mother, Behold, Esau my brother is a hairy man, and I am a smooth man:
1	27	12	My father peradventure will feel me, and I shall seem to him as a deceiver; and I shall bring a curse upon me and not a blessing.	27	12	My father peradventure will feel me, and I shall seem to him as a deceiver; and I shall bring a curse upon me, and not a blessing.
1	27	13	And his mother said unto him, Upon me be thy curse, my son; only obey my voice and go fetch me them.	27	13	And his mother said unto him, Upon me be thy curse, my son: only obey my voice, and go fetch me them.
1	27	14	And he went, and fetched, and brought them to his mother; and his mother made savory meat, such as his father loved.	27	14	And he went, and fetched, and brought them to his mother: and his mother made savory meat, such as his father loved.
1	27	15	And Rebekah took goodly raiment of her eldest son Esau, which were with her in the house, and put them upon Jacob, her younger son;	27	15	And Rebekah took goodly raiment of her eldest son Esau, which were with her in the house, and put them upon Jacob her younger son:
1	27	16	And she put the skins of the kids of the goats upon his hands and upon the smooth of his neck;	27	16	And she put the skins of the kids of the goats upon his hands, and upon the smooth of his neck:
1	27	17	And she gave the savory meat and the bread, which she had prepared, into the hand of her son Jacob.	27	17	And she gave the savory meat and the bread, which she had prepared, into the hand of her son Jacob.
1	27	18	And he came unto his father and said, My father. And he said, Here am I. Who art thou, my son?	27	18	And he came unto his father, and said, My father: and he said, Here am I; who art thou, my son?
1	27	19	And Jacob said unto his father, I am Esau, thy first-born; I have done according as thou badest me; arise, I pray thee, sit, and eat of my venison, that thy soul may bless me.	27	19	And Jacob said unto his father, I am Esau thy first-born; I have done according as thou badest me: arise, I pray thee, sit and eat of my venison, that thy soul may bless me.
1	27	20	And Isaac said unto his son, How is it that thou hast found it so quickly, my son? And he said, Because the Lord, thy God, brought it to me.	27	20	And Isaac said unto his son, How is it that thou hast found it so quickly, my son? And he said, Because the LORD thy God brought it to me.
1	27	21	And Isaac said unto Jacob, Come near, I pray thee, that I may feel thee, my son, whether thou be my very son Esau or not.	27	21	And Isaac said unto Jacob, Come near, I pray thee, that I may feel thee, my son, whether thou be my very son Esau or not.
1	27	22	And Jacob went near unto Isaac, his father; and he felt him and said, The voice is Jacob's voice, but the hands are the hands of Esau.	27	22	And Jacob went near unto Isaac his father; and he felt him, and said, The voice is Jacob's voice, but the hands are the hands of Esau.
1	27	23	And he discerned him not because his hands were hairy as his brother Esau's hands; so he blessed him.	27	23	And he discerned him not, because his hands were hairy, as his brother Esau's hands: so he blessed him.
1	27	24	And he said, Art thou my very son Esau? And he said, I am.	27	24	And he said, Art thou my very son Esau? And he said, I am.
1	27	25	And he said, Bring it near to me, and I will eat of my son's venison, that my soul may bless thee. And he brought it near to him, and he did eat; and he brought him wine, and he drank.	27	25	And he said, Bring it near to me, and I will eat of my son's venison, that my soul may bless thee. And he brought it near to him, and he did eat: and he brought him wine, and he drank.
1	27	26	And his father Isaac said unto him, Come near now and kiss me, my son.	27	26	And his father Isaac said unto him, Come near now, and kiss me, my son.
1	27	27	And he came near and kissed him. And he smelled the smell of his raiment, and blessed him, and said, See, the smell of my son is as the smell of a field which the Lord hath blessed;	27	27	And he came near, and kissed him: and he smelled the smell of his raiment, and blessed him, and said, See, the smell of my son is as the smell of a field which the LORD hath blessed:
1	27	28	Therefore, God give thee of the dew of heaven, and the fatness of the earth, and plenty of corn and wine;	27	28	Therefore God give thee of the dew of heaven, and the fatness of the earth, and plenty of corn and wine:
1	27	29	Let people serve thee and nations bow down to thee; be lord over thy brethren, and let thy mother's sons bow down to thee; cursed be every one that curseth thee, and blessed be he that blesseth thee.	27	29	Let people serve thee, and nations bow down to thee: be lord over thy brethren, and let thy mother's sons bow down to thee: cursed be every one that curseth thee, and blessed be he that blesseth thee.
1	27	30	And it came to pass, as soon as Isaac had made an end of blessing Jacob, and Jacob was yet scarce gone out from the presence of Isaac, his father, that Esau his brother came in from his hunting.	27	30	And it came to pass, as soon as Isaac had made an end of blessing Jacob, and Jacob was yet scarce gone out from the presence of Isaac his father, that Esau his brother came in from his hunting.
1	27	31	And he also had made savory meat, and brought it unto his father, and said unto his father, Let my father arise and eat of his son's venison, that thy soul may bless me.	27	31	And he also had made savory meat, and brought it unto his father, and said unto his father, Let my father arise, and eat of his son's venison, that thy soul may bless me.
1	27	32	And Isaac, his father, said unto him, Who art thou? And he said, I am thy son, thy firstborn, Esau.	27	32	And Isaac his father said unto him, Who art thou? And he said, I am thy son, thy firstborn Esau.
1	27	33	And Isaac trembled very exceedingly and said, Who? Where is he that hath taken venison, and brought it me, and I have eaten of all before thou camest, and have blessed him? Yea, and he shall be blessed.	27	33	And Isaac trembled very exceedingly, and said, Who? where is he that hath taken venison, and brought it me, and I have eaten of all before thou camest, and have blessed him? yea, and he shall be blessed.
1	27	34	And when Esau heard the words of his father, he cried with a great and exceeding bitter cry and said unto his father, Bless me, even me also, O my father.	27	34	And when Esau heard the words of his father, he cried with a great and exceeding bitter cry, and said unto his father, Bless me, even me also, O my father.
1	27	35	And he said, Thy brother came with subtilty and hath taken away thy blessing.	27	35	And he said, Thy brother came with subtilty, and hath taken away thy blessing.
1	27	36	And he said, Is not he rightly named Jacob? For he hath supplanted me these two times: He took away my birthright; and behold, now he hath taken away my blessing. And he said, Hast thou not reserved a blessing for me?	27	36	And he said, Is not he rightly named Jacob? for he hath supplanted me these two times: he took away my birthright; and, behold, now he hath taken away my blessing. And he said, Hast thou not reserved a blessing for me?
1	27	37	And Isaac answered and said unto Esau, Behold, I have made him thy lord, and all his brethren have I given to him for servants; and with corn and wine have I sustained him. And what shall I do now unto thee, my son?	27	37	And Isaac answered and said unto Esau, Behold, I have made him thy lord, and all his brethren have I given to him for servants; and with corn and wine have I sustained him: and what shall I do now unto thee, my son?
1	27	38	And Esau said unto his father, Hast thou but one blessing, my father? Bless me, even me also, O my father. And Esau lifted up his voice and wept.	27	38	And Esau said unto his father, Hast thou but one blessing, my father? bless me, even me also, O my father. And Esau lifted up his voice, and wept.
1	27	39	And Isaac, his father, answered and said unto him, Behold, thy dwelling shall be the fatness of the earth and of the dew of heaven from above;	27	39	And Isaac his father answered and said unto him, Behold, thy dwelling shall be the fatness of the earth, and of the dew of heaven from above;
1	27	40	And by thy sword shalt thou live and shalt serve thy brother; and it shall come to pass when thou shalt have the dominion, that thou shalt break his yoke from off thy neck.	27	40	And by thy sword shalt thou live, and shalt serve thy brother; and it shall come to pass when thou shalt have the dominion, that thou shalt break his yoke from off thy neck.
1	27	41	And Esau hated Jacob because of the blessing wherewith his father blessed him; and Esau said in his heart, The days of mourning for my father are at hand; then will I slay my brother Jacob.	27	41	And Esau hated Jacob because of the blessing wherewith his father blessed him: and Esau said in his heart, The days of mourning for my father are at hand; then will I slay my brother Jacob.
1	27	42	And these words of Esau, her elder son, were told to Rebekah; and she sent and called Jacob, her younger son, and said unto him, Behold, thy brother Esau, as touching thee, doth comfort himself, purposing to kill thee.	27	42	And these words of Esau her elder son were told to Rebekah: and she sent and called Jacob her younger son, and said unto him, Behold, thy brother Esau, as touching thee, doth comfort himself, purposing to kill thee.
1	27	43	Now, therefore, my son, obey my voice and arise; flee thou to Laban, my brother, to Haran,	27	43	Now therefore, my son, obey my voice; and arise, flee thou to Laban my brother to Haran;
1	27	44	And tarry with him a few days, until thy brother's fury turn away,	27	44	And tarry with him a few days, until thy brother's fury turn away;
1	27	45	Until thy brother's anger turn away from thee and he forget that which thou hast done to him; then I will send and fetch thee from thence. Why should I be deprived also of you both in one day?	27	45	Until thy brother's anger turn away from thee, and he forget that which thou hast done to him: then I will send, and fetch thee from thence: why should I be deprived also of you both in one day?
1	27	46	And Rebekah said to Isaac, I am weary of my life because of the daughters of Heth; if Jacob take a wife of the daughters of Heth, such as these which are of the daughters of the land, what good shall my life do me?	27	46	And Rebekah said to Isaac, I am weary of my life because of the daughters of Heth: if Jacob take a wife of the daughters of Heth, such as these which are of the daughters of the land, what good shall my life do me?
1	28	1	And Isaac called Jacob, and blessed him, and charged him, and said unto him, Thou shalt not take a wife of the daughters of Canaan.	28	1	And Isaac called Jacob, and blessed him, and charged him, and said unto him, Thou shalt not take a wife of the daughters of Canaan.
